session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
99iosefo,5,i42igenv,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,10,bnt5i99k,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,23,3pb269ab,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,3,rucumqi6,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,18,ebzeqzcf,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,8,a6q31ex7,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,20,m8xnbw73,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,12,i44g0thi,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,4,lbzqe7lh,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,22,rbyuqaqn,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,19,pb6d6kev,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,13,s9ryf5kv,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,11,zrywj9fx,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,21,an9ihpoe,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,6,2nkc141x,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,25,0tv7bd9u,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,1,cfn8fv6w,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,24,ewpd3m8q,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,14,oe31za5u,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,2,a1q00v4p,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,17,y5kgtmfb,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,7,oqud1wxk,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,15,v86y9zyn,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,23,3pb269ab,9,portfolio,InstructionsMarket,1789367197,1,0,0
99iosefo,11,zrywj9fx,9,portfolio,InstructionsMarket,1789367199,1,0,0
99iosefo,3,rucumqi6,9,portfolio,InstructionsMarket,1789367200,1,0,0
99iosefo,6,2nkc141x,9,portfolio,InstructionsMarket,1789367205,1,0,0
99iosefo,11,zrywj9fx,10,portfolio,ComprehensionMarket,1789367206,1,0,0
99iosefo,10,bnt5i99k,9,portfolio,InstructionsMarket,1789367209,1,0,0
99iosefo,11,zrywj9fx,11,portfolio,InstructionsBeliefs,1789367209,1,0,0
99iosefo,9,o60mnzij,9,portfolio,InstructionsMarket,1789367210,1,0,0
99iosefo,19,pb6d6kev,9,portfolio,InstructionsMarket,1789367212,1,0,0
99iosefo,5,i42igenv,9,portfolio,InstructionsMarket,1789367218,1,0,0
99iosefo,23,3pb269ab,10,portfolio,ComprehensionMarket,1789367223,1,0,0
99iosefo,12,i44g0thi,9,portfolio,InstructionsMarket,1789367223,1,0,0
99iosefo,13,s9ryf5kv,9,portfolio,InstructionsMarket,1789367224,1,0,0
99iosefo,22,rbyuqaqn,9,portfolio,InstructionsMarket,1789367225,1,0,0
99iosefo,9,o60mnzij,10,portfolio,ComprehensionMarket,1789367226,1,0,0
99iosefo,3,rucumqi6,10,portfolio,ComprehensionMarket,1789367226,1,0,0
99iosefo,19,pb6d6kev,10,portfolio,ComprehensionMarket,1789367229,1,0,0
99iosefo,16,3p6ks3hb,9,portfolio,InstructionsMarket,1789367230,1,0,0
99iosefo,23,3pb269ab,11,portfolio,InstructionsBeliefs,1789367231,1,0,0
99iosefo,12,i44g0thi,10,portfolio,ComprehensionMarket,1789367233,1,0,0
99iosefo,13,s9ryf5kv,10,portfolio,ComprehensionMarket,1789367233,1,0,0
99iosefo,10,bnt5i99k,10,portfolio,ComprehensionMarket,1789367235,1,0,0
99iosefo,20,m8xnbw73,9,portfolio,InstructionsMarket,1789367235,1,0,0
99iosefo,24,ewpd3m8q,9,portfolio,InstructionsMarket,1789367235,1,0,0
99iosefo,17,y5kgtmfb,9,portfolio,InstructionsMarket,1789367237,1,0,0
99iosefo,5,i42igenv,10,portfolio,ComprehensionMarket,1789367245,1,0,0
