session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9l3zlzfa,24,hi0vl1bf,10,portfolio,ComprehensionMarket,1789439262,1,0,0
9l3zlzfa,20,hn8non3y,11,portfolio,InstructionsBeliefs,1789439264,1,0,0
9l3zlzfa,5,nqlqeq8n,10,portfolio,ComprehensionMarket,1789439266,1,0,0
9l3zlzfa,12,yt1cbpza,10,portfolio,ComprehensionMarket,1789439267,1,0,0
9l3zlzfa,19,9mimenbo,9,portfolio,InstructionsMarket,1789439268,1,0,0
9l3zlzfa,8,7sfhy51b,9,portfolio,InstructionsMarket,1789439269,1,0,0
9l3zlzfa,22,n9iynxtq,10,portfolio,ComprehensionMarket,1789439270,1,0,0
9l3zlzfa,10,z4s8evj8,10,portfolio,ComprehensionMarket,1789439271,1,0,0
9l3zlzfa,15,g9pquzkd,12,portfolio,PageBeliefExpNoExp,1789439276,1,0,0
9l3zlzfa,14,xyqf41ao,10,portfolio,ComprehensionMarket,1789439279,1,0,0
9l3zlzfa,16,7ww48hi4,10,portfolio,ComprehensionMarket,1789439283,1,0,0
9l3zlzfa,24,hi0vl1bf,11,portfolio,InstructionsBeliefs,1789439284,1,0,0
9l3zlzfa,13,0i38ht6y,9,portfolio,InstructionsMarket,1789439286,1,0,0
9l3zlzfa,8,7sfhy51b,10,portfolio,ComprehensionMarket,1789439294,1,0,0
9l3zlzfa,2,q2jobopa,12,portfolio,PageBeliefExpNoExp,1789439298,1,0,0
9l3zlzfa,9,pgjj4tqg,11,portfolio,InstructionsBeliefs,1789439299,1,0,0
9l3zlzfa,22,n9iynxtq,11,portfolio,InstructionsBeliefs,1789439304,1,0,0
9l3zlzfa,7,0yq0zebw,12,portfolio,PageBeliefExpNoExp,1789439305,1,0,0
9l3zlzfa,11,e8h7gvii,11,portfolio,InstructionsBeliefs,1789439306,1,0,0
9l3zlzfa,13,0i38ht6y,10,portfolio,ComprehensionMarket,1789439306,1,0,0
9l3zlzfa,19,9mimenbo,10,portfolio,ComprehensionMarket,1789439306,1,0,0
9l3zlzfa,15,g9pquzkd,13,portfolio,PageOtherBeliefExpNoExp,1789439307,1,0,0
9l3zlzfa,23,diqkyqqr,11,portfolio,InstructionsBeliefs,1789439308,1,0,0
9l3zlzfa,15,g9pquzkd,14,portfolio,TradingRulesExp,1789439311,1,0,0
9l3zlzfa,17,5fdw0rg1,11,portfolio,InstructionsBeliefs,1789439315,1,0,0
9l3zlzfa,20,hn8non3y,12,portfolio,PageBeliefExpNoExp,1789439316,1,0,0
9l3zlzfa,5,nqlqeq8n,11,portfolio,InstructionsBeliefs,1789439319,1,0,0
9l3zlzfa,19,9mimenbo,11,portfolio,InstructionsBeliefs,1789439321,1,0,0
9l3zlzfa,1,u4sl54xk,9,portfolio,InstructionsMarket,1789439321,1,0,0
9l3zlzfa,12,yt1cbpza,11,portfolio,InstructionsBeliefs,1789439322,1,0,0
9l3zlzfa,16,7ww48hi4,11,portfolio,InstructionsBeliefs,1789439322,1,0,0
9l3zlzfa,7,0yq0zebw,13,portfolio,PageOtherBeliefExpNoExp,1789439326,1,0,0
9l3zlzfa,25,u3a33dgt,9,portfolio,InstructionsMarket,1789439327,1,0,0
9l3zlzfa,4,ixl976y0,9,portfolio,InstructionsMarket,1789439328,1,0,0
9l3zlzfa,7,0yq0zebw,14,portfolio,TradingRulesExp,1789439328,1,0,0
9l3zlzfa,24,hi0vl1bf,12,portfolio,PageBeliefExpNoExp,1789439329,1,0,0
9l3zlzfa,6,d10dwe1h,9,portfolio,InstructionsMarket,1789439329,1,0,0
9l3zlzfa,20,hn8non3y,13,portfolio,PageOtherBeliefExpNoExp,1789439339,1,0,0
9l3zlzfa,2,q2jobopa,13,portfolio,PageOtherBeliefExpNoExp,1789439341,1,0,0
9l3zlzfa,9,pgjj4tqg,12,portfolio,PageBeliefExpNoExp,1789439342,1,0,0
9l3zlzfa,2,q2jobopa,14,portfolio,TradingRulesExp,1789439344,1,0,0
9l3zlzfa,14,xyqf41ao,11,portfolio,InstructionsBeliefs,1789439345,1,0,0
9l3zlzfa,3,9xg7erl3,12,portfolio,PageBeliefExpNoExp,1789439346,1,0,0
