session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ckhtfa5u,5,rv5b38em,161,portfolio,PageBidExperience,1789545523,6,0,0
ckhtfa5u,24,s16bmsk2,161,portfolio,PageBidExperience,1789545530,6,0,0
ckhtfa5u,22,3mjtjuou,170,portfolio,Clearing,1789545530,6,0,1
ckhtfa5u,23,5jtwpe9d,170,portfolio,Clearing,1789545530,6,0,1
ckhtfa5u,24,s16bmsk2,170,portfolio,Clearing,1789545530,6,0,1
ckhtfa5u,25,sjw641j3,170,portfolio,Clearing,1789545530,6,0,1
ckhtfa5u,21,21anldsa,170,portfolio,Clearing,1789545530,6,0,1
ckhtfa5u,2,omrf04k4,161,portfolio,PageBidExperience,1789545549,6,0,0
ckhtfa5u,6,z7t2lpyk,161,portfolio,PageBidExperience,1789545562,6,0,0
ckhtfa5u,7,dwx0my9x,161,portfolio,PageBidExperience,1789545562,6,0,0
ckhtfa5u,8,uhxz6pjz,161,portfolio,PageBidExperience,1789545570,6,0,0
ckhtfa5u,10,yhliw46v,170,portfolio,Clearing,1789545570,6,0,1
